TrialNumber,Average gross pay,HC bearing gross rock volume,HC pore volume,HC water contact - result,Productive area,Recoverable.Accumulation size Total Resources
3401,42.8909,868.347,100.412,1687.8399999999997,20.2455,153.253
1729,43.223,900.203,85.5999,1693.3600000000001,20.827,153.262
4463,42.8037,860.194,89.2713,1686.4299999999998,20.0963,153.291
2757,43.2117,899.087,90.3694,1693.17,20.8066,153.327
6038,43.4298,920.928,74.5469,1696.96,21.205,153.357
6881,45.2565,1121.56,105.682,1734.6999999999998,24.7823,153.361
3687,45.3049,1128.62,102.822,1736.15,24.9117,153.409
7912,43.4093,919.06,97.9542,1696.63,21.172,153.43
1353,40.9703,619.021,72.9707,1643.7799999999997,15.109,153.482
8291,40.0851,544.22,66.0943,1629.6599999999999,13.5766,153.576
1260,45.2864,1125.89,116.906,1735.5899999999997,24.8615,153.595
7109,44.2248,999.024,85.8644,1710.87,22.5897,153.603
1432,43.3367,911.637,93.678,1695.3399999999997,21.0362,153.647
533,41.1499,636.389,68.3906,1647.0099999999998,15.4651,153.707
3045,42.6047,839.307,84.0742,1682.8199999999997,19.6998,153.71
7652,43.4489,922.673,100.609,1697.2599999999998,21.2358,153.714
9989,41.7284,737.064,80.0431,1665.0899999999997,17.6634,153.747
1218,41.9641,767.989,86.5741,1670.46,18.3011,153.753
6909,45.1094,1101.61,106.078,1730.6399999999999,24.4209,153.774
2089,43.8086,957.832,99.3285,1703.4499999999998,21.864,153.776
8298,39.8331,522.684,75.3372,1625.52,13.1219,153.795
5381,40.0065,538.019,61.2829,1628.4699999999998,13.4483,153.828
1030,44.3387,1010.57,98.4976,1713.0,22.7921,153.967
6580,43.2285,900.749,82.9007,1693.4499999999998,20.8369,153.989
6762,42.7825,857.93,74.4207,1686.04,20.0533,154.084
8017,41.6695,726.294,80.8078,1663.21,17.4299,154.131
83,42.8832,867.637,89.6068,1687.7199999999998,20.2326,154.146
9285,42.8136,861.245,76.8582,1686.6100000000001,20.1161,154.179
768,40.0418,540.792,68.0437,1629.0,13.5057,154.198
7574,42.2734,806.099,95.1308,1677.0699999999997,19.0687,154.214
1548,42.1742,794.203,94.2799,1675.0099999999998,18.8315,154.241
7880,42.3432,812.939,83.6403,1678.2599999999998,19.1988,154.297
8617,43.5247,929.724,87.081,1698.4899999999998,21.3608,154.316
2761,44.6497,1044.65,95.5057,1719.44,23.3965,154.379
4974,45.5092,1152.9,111.219,1741.2199999999998,25.3332,154.413
3915,40.5993,586.185,66.7183,1637.62,14.4383,154.422
3496,45.9476,1207.95,109.565,1753.1999999999998,26.2898,154.475
8690,39.8299,522.315,71.0245,1625.4499999999998,13.1136,154.541
1594,44.0444,981.961,107.197,1707.77,22.2948,154.654
577,42.9003,869.224,89.4983,1687.9899999999998,20.2615,154.673
6179,42.5935,838.148,84.9748,1682.62,19.6778,154.769
8383,44.5907,1038.07,88.6144,1718.1799999999998,23.2799,154.783
4218,41.1849,642.391,83.035,1648.1100000000001,15.5977,155.036
3058,40.3927,568.942,66.4115,1634.37,14.0852,155.046
2846,42.7083,850.082,89.7502,1684.69,19.9044,155.084
4619,43.2167,899.581,95.8163,1693.25,20.8156,155.089
4376,40.751,599.466,76.6052,1640.12,14.7105,155.136
6253,44.2578,1002.31,99.2475,1711.48,22.647,155.165
8981,41.3346,666.813,63.1027,1652.5899999999997,16.1321,155.195
2743,44.1408,990.912,113.63,1709.3899999999999,22.4489,155.207
9159,42.8065,860.493,91.129,1686.48,20.1019,155.261
428,40.5755,584.123,69.2528,1637.2399999999998,14.396,155.308
4487,39.7722,515.58,67.7998,1624.15,12.9633,155.344
6581,43.232,901.099,112.076,1693.52,20.8433,155.379
6432,41.9156,762.127,82.2918,1669.4499999999998,18.1824,155.383
4159,43.144,892.427,90.4011,1692.0099999999998,20.6848,155.394
9929,44.1618,992.908,109.807,1709.75,22.4834,155.405
3247,44.169,993.604,103.443,1709.88,22.4955,155.417
1795,42.4262,821.178,96.7217,1679.6799999999998,19.3554,155.443
6920,43.8826,965.659,88.4731,1704.8399999999997,22.0055,155.465
6533,42.1997,797.472,74.3945,1675.58,18.8976,155.473
1238,41.7388,738.939,87.2989,1665.42,17.7039,155.478
2599,44.4166,1018.87,123.083,1714.5499999999997,22.9389,155.487
5840,44.0311,980.756,88.1403,1707.5499999999997,22.2741,155.564
5264,39.939,532.731,65.4724,1627.46,13.3386,155.602
9069,43.0546,883.779,91.2748,1690.5099999999998,20.5269,155.626
8313,42.1907,796.314,84.0132,1675.38,18.8742,155.674
9726,41.7923,747.527,82.2031,1666.9099999999999,17.8867,155.68
8395,40.3995,569.495,67.6248,1634.4699999999998,14.0966,155.727
6192,43.157,893.694,90.6128,1692.23,20.708,155.746
1536,43.6323,940.041,97.559,1700.2999999999997,21.5446,155.752
1095,43.2053,898.454,91.7804,1693.06,20.795,155.818
6109,44.0195,979.7,89.9979,1707.3600000000001,22.2561,155.82
841,41.3388,667.465,72.7838,1652.6999999999998,16.1462,155.823
2307,45.4332,1143.75,101.175,1739.29,25.1743,155.833
7791,46.7377,1378.62,125.521,1795.1599999999999,29.4969,155.924
8202,41.3674,671.927,96.0907,1653.5099999999998,16.2429,155.928
2630,44.8957,1074.8,90.2312,1725.2999999999997,23.94,155.965
3355,42.1016,785.0,83.9162,1673.42,18.6454,155.983
2190,43.1473,892.746,94.9567,1692.0699999999997,20.6907,156.036
3020,45.1455,1106.31,104.755,1731.5899999999997,24.5056,156.057
4313,42.1695,793.595,85.1957,1674.9099999999999,18.8192,156.089
1489,45.5192,1154.14,106.59,1741.48,25.3549,156.157
1644,40.504,578.069,64.8143,1636.0899999999997,14.2719,156.186
7402,46.4962,1290.42,136.897,1772.63,27.7532,156.196
9129,40.5681,583.478,71.3677,1637.1100000000001,14.3827,156.225
1895,43.2746,905.36,88.0977,1694.25,20.9213,156.274
3986,41.7513,741.173,78.2977,1665.81,17.7521,156.28
2155,42.8295,862.697,99.9497,1686.87,20.1426,156.309
4051,44.8686,1071.23,106.005,1724.5899999999997,23.8748,156.357
374,46.6877,1339.23,113.887,1784.94,28.6849,156.361
4187,44.2864,1005.18,111.895,1712.0099999999998,22.6974,156.367
4449,40.783,602.296,77.1731,1640.65,14.7683,156.38
3756,45.3397,1133.06,104.104,1737.0699999999997,24.9904,156.476
667,40.4366,572.525,70.3557,1635.04,14.1586,156.479
9334,44.1944,996.052,90.6118,1710.33,22.538,156.497
7354,41.0188,623.4,67.9722,1644.5899999999997,15.1979,156.526
8004,43.2035,898.273,77.4542,1693.02,20.7917,156.571
3782,42.5751,836.261,83.1282,1682.2999999999997,19.642,156.657
7777,43.405,918.65,78.6472,1696.56,21.1646,156.673
9832,44.7115,1051.79,90.3678,1720.81,23.5239,156.682
7249,44.5897,1037.95,89.755,1718.1599999999999,23.2779,156.704
1616,43.6139,938.247,73.6395,1699.9899999999998,21.5126,156.719
859,43.2115,899.069,83.53,1693.1599999999999,20.8062,156.769
3106,45.7428,1182.92,103.56,1747.6599999999999,25.8602,156.784
4625,41.6864,729.423,90.9019,1663.75,17.4979,156.864
7515,41.4715,687.771,82.1722,1656.37,16.5842,156.912
399,39.7511,513.098,77.8119,1623.6599999999999,12.9078,156.965
7518,43.6602,942.777,102.727,1700.79,21.5935,156.984
6503,40.8909,611.892,73.1809,1642.4499999999998,14.964,157.003
834,41.6687,726.144,77.9339,1663.1799999999998,17.4266,157.016
7043,40.9529,617.455,82.1007,1643.4899999999998,15.0772,157.097
8015,43.8311,960.184,98.9176,1703.87,21.9065,157.135
297,42.2837,807.107,100.303,1677.25,19.0879,157.137
8907,41.5137,696.023,75.3475,1657.85,16.7661,157.142
8331,44.6298,1042.41,84.9489,1719.0099999999998,23.3567,157.145
2194,42.149,790.989,68.2167,1674.4499999999998,18.7665,157.207
9473,44.0549,982.921,109.305,1707.94,22.3112,157.287
1022,43.334,911.364,131.376,1695.2999999999997,21.0312,157.298
6505,40.6988,594.876,67.5007,1639.2599999999998,14.6165,157.349
6975,42.4739,825.966,100.261,1680.5099999999998,19.4464,157.357
5155,40.454,573.953,71.3513,1635.31,14.1878,157.365
4726,44.9542,1082.55,90.3555,1726.83,24.0813,157.487
6894,41.3531,669.707,77.9554,1653.1100000000001,16.1948,157.495
2774,45.7063,1178.8,104.897,1746.77,25.7907,157.584
9613,44.2619,1002.71,98.8998,1711.5499999999997,22.654,157.657
1590,44.4755,1025.4,94.2954,1715.7799999999997,23.0554,157.668
4660,44.276,1004.14,95.3699,1711.81,22.679,157.766
1093,46.1463,1234.78,76.9081,1759.33,26.7579,157.796
4456,43.3474,912.727,92.118,1695.5299999999997,21.0561,157.81
1870,45.0304,1091.7,104.699,1728.65,24.2436,157.862
94,40.611,587.201,74.3993,1637.8199999999997,14.4592,157.868
1535,44.2958,1006.14,109.739,1712.1799999999998,22.7142,157.887
4858,42.7817,857.844,96.4593,1686.0299999999997,20.0517,157.987
9139,43.2523,903.122,79.0598,1693.87,20.8803,158.0
9485,41.9348,764.445,95.609,1669.85,18.2294,158.138
4367,40.0746,543.382,79.663,1629.5,13.5593,158.15
1711,44.4668,1024.42,103.582,1715.5899999999997,23.0379,158.15
8276,44.4589,1023.54,100.064,1715.4299999999998,23.0221,158.162
9375,46.2167,1502.64,139.0,1825.6399999999999,32.5129,158.176
6621,42.1288,788.424,77.1809,1674.0099999999998,18.7146,158.176
6183,44.1101,988.019,86.2342,1708.8600000000001,22.3989,158.189
8355,41.6612,724.748,89.2689,1662.9299999999998,17.3963,158.198
3642,44.454,1022.98,124.911,1715.3199999999997,23.0122,158.216
3812,43.3027,908.194,91.0795,1694.75,20.9731,158.221
5945,41.9228,762.991,87.8193,1669.6,18.1999,158.295
1511,45.6308,1168.53,96.1219,1744.5499999999997,25.6085,158.381
6036,42.7378,853.199,102.996,1685.2199999999998,19.9636,158.417
3879,41.3658,671.689,83.812,1653.4699999999998,16.2378,158.472
4368,45.2733,1123.97,109.708,1735.19,24.8264,158.496
3786,43.4867,926.172,90.9916,1697.87,21.2978,158.654
9160,42.0558,779.264,69.3672,1672.42,18.5293,158.697
8514,40.6167,587.695,71.4084,1637.9099999999999,14.4693,158.797
2922,39.8695,526.874,65.944,1626.33,13.215,158.962
2393,42.0006,772.447,84.6576,1671.2399999999998,18.3913,159.008
5331,42.6912,848.293,75.4562,1684.38,19.8704,159.104
3301,40.7497,599.348,67.2709,1640.1,14.708,159.139
1046,43.7538,952.173,94.3107,1702.4499999999998,21.7621,159.139
1970,43.9204,969.763,92.6251,1705.58,22.08,159.19
7495,42.1543,791.659,90.7923,1674.5699999999997,18.78,159.282
7831,44.7221,1053.05,115.305,1721.0499999999997,23.5464,159.363
462,41.5225,697.81,84.9681,1658.17,16.8056,159.394
7886,39.6785,504.45,64.2125,1621.98,12.7134,159.463
7718,41.802,748.66,87.2382,1667.1100000000001,17.9097,159.697
1790,43.2526,903.156,86.3196,1693.87,20.881,159.697
2055,41.328,665.763,68.7896,1652.4,16.1092,159.76
3078,44.6218,1041.51,86.3594,1718.83,23.3408,159.765
7013,43.5585,932.925,100.052,1699.0499999999997,21.4177,159.773
3804,42.7681,856.403,87.9914,1685.7799999999997,20.0243,159.774
631,44.4734,1025.16,100.345,1715.73,23.0512,159.801
9554,44.9262,1078.91,75.7867,1726.1100000000001,24.0151,159.867
262,39.9426,533.017,77.721,1627.5099999999998,13.3446,159.868
1068,44.4071,1017.84,117.943,1714.3600000000001,22.9206,159.893
9675,46.2055,1504.61,141.614,1826.08,32.5635,159.926
8452,43.5717,934.185,92.3456,1699.2799999999997,21.4402,159.979
8800,43.3273,910.688,94.4884,1695.1799999999998,21.0188,160.052
4636,42.2812,806.863,100.191,1677.21,19.0833,160.088
9834,45.1084,1101.49,100.95,1730.62,24.4188,160.09
86,43.8321,960.295,84.8451,1703.8899999999999,21.9085,160.107
2952,40.863,609.4,67.7267,1641.98,14.9132,160.193
7357,42.4557,824.138,76.4585,1680.1999999999998,19.4117,160.196
6091,43.3353,911.493,88.3042,1695.3199999999997,21.0335,160.289
6723,39.9976,537.317,64.8922,1628.3399999999997,13.4337,160.42
590,44.9176,1077.74,93.4346,1725.88,23.9937,160.444
5200,42.8739,866.777,102.529,1687.5699999999997,20.2169,160.453
8003,41.077,628.686,72.3777,1645.58,15.3051,160.527
8094,43.8412,961.252,100.638,1704.06,21.9258,160.546
71,43.5875,935.698,115.285,1699.54,21.4671,160.617
5121,43.4347,921.375,81.9339,1697.04,21.2129,160.633
500,45.0226,1090.74,95.0261,1728.46,24.2266,160.671
5397,43.3238,910.324,82.7851,1695.12,21.0121,160.679
1004,42.2304,801.44,88.9065,1676.27,18.9778,160.7
2347,44.6131,1040.54,98.2287,1718.65,23.3237,160.722
8638,44.0599,983.372,96.2834,1708.02,22.319,160.733
1390,42.2252,800.763,75.6648,1676.15,18.9641,160.755
6185,42.3192,810.581,86.2557,1677.85,19.154,160.781
6692,43.5578,932.856,92.0815,1699.04,21.4165,160.792
4259,43.1442,892.442,87.9471,1692.0099999999998,20.6851,160.847
1591,42.024,775.328,99.9674,1671.7399999999998,18.4497,160.859
7803,43.5054,927.915,117.12,1698.1799999999998,21.3287,160.89
8240,43.7975,956.669,80.324,1703.2399999999998,21.843,161.033
9816,41.8594,755.412,75.56,1668.2799999999997,18.0464,161.047
6294,44.0368,981.267,92.1722,1707.6399999999999,22.2829,161.119
9248,40.7191,596.654,69.1435,1639.5899999999997,14.6529,161.187
998,41.531,699.531,100.383,1658.4699999999998,16.8436,161.188
7314,42.4863,827.213,99.1856,1680.73,19.4701,161.215
3491,46.5842,1308.77,106.197,1777.19,28.0947,161.217
319,43.8858,966.005,114.211,1704.9,22.0118,161.226
1602,42.0599,779.774,91.8886,1672.5099999999998,18.5396,161.304
2848,44.4447,1021.95,116.435,1715.13,22.9938,161.337
4173,43.7446,951.239,106.385,1702.2799999999997,21.7453,161.339
2487,43.3903,917.126,91.8195,1696.2999999999997,21.1367,161.348
2191,43.6365,940.452,82.2677,1700.38,21.5519,161.393
5297,44.1329,990.166,103.69,1709.25,22.436,161.401
8338,42.1966,797.069,78.8271,1675.5099999999998,18.8894,161.579
4653,43.2893,906.842,101.562,1694.5099999999998,20.9484,161.596
7443,45.1296,1104.23,104.252,1731.17,24.4679,161.688
1573,43.2693,904.828,79.7072,1694.1599999999999,20.9116,161.713
7369,44.6246,1041.83,101.896,1718.9,23.3465,161.721
5474,44.8429,1067.91,137.264,1723.94,23.8144,161.731
3226,41.0223,623.723,93.2117,1644.65,15.2045,161.775
553,43.4364,921.528,94.7467,1697.06,21.2156,161.801
5421,43.4807,925.614,82.088,1697.7799999999997,21.2879,161.803
1502,42.8797,867.309,96.6746,1687.6599999999999,20.2266,161.813
8520,42.8904,868.303,74.8012,1687.83,20.2447,161.993
1195,40.2933,560.871,76.4505,1632.83,13.9197,162.007
3034,44.3448,1011.2,124.514,1713.12,22.8032,162.01
9637,40.0382,540.51,71.1422,1628.9499999999998,13.4999,162.023
403,41.3281,665.788,87.8653,1652.4,16.1098,162.035
8830,46.5769,1306.89,106.189,1776.7199999999998,28.0589,162.072
4123,41.2597,654.813,73.9177,1650.4,15.8705,162.098
6865,43.3991,918.032,86.5868,1696.46,21.1533,162.17
9994,45.425,1142.79,99.5624,1739.0899999999997,25.1578,162.17
6550,43.219,899.807,87.1715,1693.29,20.8197,162.19
5776,40.6426,589.954,73.4955,1638.33,14.5157,162.21
1426,42.8088,860.745,80.4674,1686.5299999999997,20.1067,162.221
1955,44.9087,1076.55,92.935,1725.6399999999999,23.9719,162.272
576,42.3234,810.992,87.0834,1677.92,19.1618,162.278
2892,43.8434,961.48,92.8592,1704.1,21.9299,162.358
3659,43.2538,903.278,100.76,1693.8899999999999,20.8832,162.373
9679,46.0441,1221.2,98.7297,1756.21,26.5224,162.382
8883,44.5766,1036.51,104.675,1717.88,23.2524,162.507
2309,42.7854,858.241,99.7366,1686.1,20.0592,162.513
5866,43.4675,924.392,80.7248,1697.56,21.2663,162.524
387,43.1863,896.572,113.803,1692.73,20.7606,162.602
7138,43.2057,898.493,102.2,1693.06,20.7957,162.674
5753,44.7324,1054.26,101.486,1721.29,23.5682,162.712
1220,43.9254,970.31,97.2588,1705.67,22.0899,162.719
6266,43.8107,958.051,94.0302,1703.4899999999998,21.868,162.759
9685,42.8698,866.393,113.191,1687.5,20.2099,162.773
6096,42.7817,857.851,75.7733,1686.0299999999997,20.0518,162.802
198,39.7313,510.763,73.4295,1623.21,12.8554,162.811
3306,44.5013,1028.34,104.05,1716.33,23.108,162.915
4429,43.9358,971.446,102.855,1705.88,22.1106,162.941
9388,42.2423,802.99,94.2761,1676.5299999999997,19.0091,162.945
8822,44.6027,1039.38,105.457,1718.4299999999998,23.3031,162.954
9571,40.0859,544.281,73.8781,1629.67,13.5779,162.974
4222,40.2717,559.126,72.0337,1632.5,13.8838,162.982
2833,44.0406,981.611,91.6505,1707.6999999999998,22.2888,163.006
5464,42.7431,853.757,103.779,1685.3199999999997,19.9741,163.024
4717,39.9886,536.613,74.8247,1628.1999999999998,13.4192,163.072
6996,46.2855,1491.54,142.149,1823.17,32.2248,163.163
2107,41.3834,674.413,74.2888,1653.96,16.2967,163.209
7784,43.1753,895.495,115.062,1692.54,20.7409,163.217
9331,42.2598,804.783,91.9646,1676.85,19.0437,163.244
5732,44.8677,1071.11,90.9156,1724.5699999999997,23.8726,163.262
3944,42.1285,788.39,79.7987,1674.0,18.7139,163.272
3393,44.7439,1055.64,96.9614,1721.56,23.593,163.355
3290,45.3089,1129.23,109.335,1736.2799999999997,24.9228,163.368
3335,44.3698,1013.84,112.967,1713.6100000000001,22.8498,163.402
7430,43.6076,937.634,104.93,1699.88,21.5016,163.441
4465,45.5783,1161.61,102.475,1743.0699999999997,25.486,163.446
9869,42.2993,808.633,98.5516,1677.5099999999998,19.1169,163.478
8415,43.5435,931.5,88.718,1698.81,21.3924,163.655
2810,39.6604,502.266,85.5799,1621.5499999999997,12.6642,163.66
4019,46.1129,1230.31,104.321,1758.2999999999997,26.6803,163.669
5075,46.5118,1293.43,110.828,1773.37,27.8085,163.679
1342,43.7815,955.017,87.4958,1702.9499999999998,21.8133,163.68
4666,44.8697,1071.37,93.7502,1724.62,23.8774,163.687
1421,42.6183,840.71,92.012,1683.06,19.7265,163.71
7066,44.8895,1073.98,83.6478,1725.1399999999999,23.925,163.815
3628,44.4067,1017.79,85.0237,1714.35,22.9198,163.845
2878,43.0996,888.105,78.9077,1691.2599999999998,20.6059,163.96
7258,44.4517,1022.73,92.6606,1715.27,23.0077,163.979
3846,45.6133,1166.2,105.863,1744.0499999999997,25.5671,164.099
7556,43.2097,898.887,104.251,1693.13,20.8029,164.127
3873,45.8975,1201.48,122.589,1751.7599999999998,26.1775,164.16
675,44.8765,1072.26,117.728,1724.7999999999997,23.8937,164.162
469,40.1887,552.457,68.2388,1631.23,13.7466,164.165
6535,43.5738,934.38,99.5215,1699.31,21.4436,164.185
9936,45.2469,1120.19,107.367,1734.42,24.7573,164.193
3974,43.0951,887.675,99.2447,1691.19,20.598,164.207
1164,45.5439,1157.23,116.245,1742.1399999999999,25.4091,164.277
2370,41.285,658.917,79.2576,1651.15,15.9602,164.338
501,45.9192,1204.25,118.124,1752.38,26.2255,164.44
7660,43.8717,964.497,87.4852,1704.6399999999999,21.9845,164.461
6248,41.6307,719.017,81.3438,1661.9299999999998,17.2713,164.523
8131,44.8481,1068.57,104.617,1724.0699999999997,23.8265,164.526
6514,43.8641,963.68,84.2976,1704.4899999999998,21.9697,164.532
3992,44.4431,1021.77,122.69,1715.0899999999997,22.9906,164.567
2430,42.752,854.694,93.9086,1685.48,19.9919,164.581
2246,44.8918,1074.28,84.6135,1725.19,23.9304,164.596
8317,43.494,926.851,103.948,1697.9899999999998,21.3099,164.605
7921,44.5481,1033.43,109.894,1717.2999999999997,23.1981,164.635
5963,43.3358,911.554,97.8689,1695.33,21.0346,164.715
3483,45.5973,1164.09,95.3796,1743.6,25.5297,164.733
7457,44.6909,1049.39,90.9797,1720.35,23.481,164.802
4789,43.3733,915.38,106.445,1696.0,21.1047,164.803
4724,40.5777,584.312,70.864,1637.27,14.3998,164.803
3947,43.4112,919.231,109.937,1696.6599999999999,21.175,164.836
912,43.2558,903.478,101.236,1693.9299999999998,20.8869,164.955
5736,43.2847,906.379,108.613,1694.4299999999998,20.9399,164.992
6275,44.8976,1075.05,97.1196,1725.35,23.9445,165.041
3970,42.8958,868.806,86.977,1687.92,20.2539,165.048
5953,43.1888,896.825,102.324,1692.77,20.7652,165.105
7868,44.5788,1036.76,126.138,1717.9299999999998,23.2568,165.106
3946,41.3152,663.738,87.7473,1652.0299999999997,16.0652,165.135
3039,43.461,923.79,111.18,1697.46,21.2556,165.172
4251,44.4741,1025.24,113.433,1715.75,23.0526,165.246
4211,41.6867,729.468,88.2244,1663.7599999999998,17.4988,165.256
4474,44.5896,1037.94,103.247,1718.15,23.2777,165.322
2927,43.3337,911.339,114.822,1695.29,21.0307,165.418
8107,42.0074,773.284,85.3173,1671.38,18.4083,165.419
4403,43.1944,897.377,103.959,1692.87,20.7753,165.425
6875,40.2828,560.023,83.1651,1632.67,13.9023,165.425
6674,43.8933,966.815,102.149,1705.0499999999997,22.0265,165.438
2320,41.7213,735.788,80.5968,1664.87,17.6358,165.488
8113,41.303,661.79,88.2222,1651.67,16.0228,165.489
7166,42.6302,841.935,111.672,1683.2799999999997,19.7498,165.546
9799,43.4768,925.25,95.919,1697.71,21.2815,165.623
899,44.0962,986.725,108.428,1708.63,22.3766,165.682
3273,43.7349,950.252,111.412,1702.1100000000001,21.7275,165.712
9614,40.6742,592.718,83.5927,1638.85,14.5723,165.801
8669,44.6343,1042.91,113.49,1719.1,23.3657,165.808
4983,44.0003,977.977,85.5829,1707.0499999999997,22.2266,165.898
3325,42.2756,806.319,86.2033,1677.1100000000001,19.0729,165.913
9739,45.2415,1119.42,97.7163,1734.2599999999998,24.7432,165.926
6370,45.6135,1166.22,111.279,1744.0499999999997,25.5674,166.028
5937,45.5193,1154.14,87.2208,1741.48,25.355,166.084
1618,40.5977,586.045,79.2964,1637.6,14.4354,166.098
2610,42.1734,794.097,97.327,1674.9899999999998,18.8294,166.105
4541,40.3319,563.996,77.1921,1633.4299999999998,13.9838,166.144
6263,40.0111,538.383,79.2913,1628.54,13.4558,166.194
9643,44.8768,1072.3,106.063,1724.7999999999997,23.8943,166.203
6019,40.1556,549.817,82.5863,1630.73,13.6922,166.21
613,39.9225,531.447,68.4548,1627.21,13.312,166.318
3918,44.9559,1082.76,107.432,1726.87,24.0849,166.403
3043,45.5878,1162.84,128.161,1743.33,25.5078,166.434
2756,45.1331,1104.69,114.302,1731.2599999999998,24.4764,166.456
1015,43.9125,968.9,112.805,1705.42,22.0643,166.476
7707,43.3576,913.77,97.7185,1695.7199999999998,21.0752,166.547
4923,44.6806,1048.19,109.787,1720.12,23.4596,166.562
105,41.6683,726.083,82.8521,1663.17,17.4253,166.69
9828,44.2184,998.4,98.4424,1710.7599999999998,22.5788,166.696
1160,44.3804,1014.97,103.338,1713.8199999999997,22.8697,166.699
2471,42.922,871.24,92.6999,1688.3399999999997,20.2982,166.72
4973,43.9966,977.647,100.914,1706.9899999999998,22.221,166.726
9529,44.7491,1056.26,106.663,1721.67,23.604,166.726
1558,45.9292,1205.55,120.986,1752.67,26.2479,166.748
4014,44.3929,1016.3,114.056,1714.0699999999997,22.8933,166.795
8702,44.9093,1076.62,91.052,1725.6599999999999,23.9733,166.809
3509,46.7147,1354.06,100.921,1788.7799999999997,28.9857,166.824
7907,46.5457,1453.79,151.783,1814.29,31.2336,166.825
2749,43.8358,960.682,95.0063,1703.96,21.9155,166.83
3443,45.5635,1159.71,95.45,1742.6599999999999,25.4527,166.843
4607,45.9666,1210.47,132.617,1753.77,26.3337,166.853
5278,43.7578,952.576,93.0386,1702.52,21.7693,166.898
9959,44.0428,981.818,104.754,1707.7399999999998,22.2923,166.965
8861,44.838,1067.27,96.8984,1723.8199999999997,23.8029,167.037
885,43.7285,949.601,107.715,1701.9899999999998,21.7158,167.101
7944,45.6987,1177.92,115.101,1746.58,25.7759,167.143
5783,40.5076,578.359,81.6653,1636.15,14.2778,167.186
6480,42.2415,802.877,100.427,1676.5099999999998,19.0069,167.223
7169,42.9344,872.399,101.771,1688.54,20.3193,167.394
8149,43.3489,912.887,87.881,1695.56,21.0591,167.417
1363,41.9916,771.35,85.5102,1671.0499999999997,18.3691,167.5
5821,43.8119,958.175,103.32,1703.5099999999998,21.8702,167.523
3753,45.5017,1151.98,125.119,1741.0299999999997,25.3173,167.556
3963,43.7751,954.359,106.183,1702.83,21.8014,167.617
3972,41.7344,738.159,79.1738,1665.2799999999997,17.687,167.669
4851,44.5766,1036.51,122.503,1717.88,23.2524,167.717
7173,43.3649,914.525,103.495,1695.85,21.089,167.762
4032,43.6529,942.055,111.228,1700.6599999999999,21.5806,167.81
1917,45.989,1213.49,92.7226,1754.4499999999998,26.3865,167.872
2956,41.7353,738.31,82.0965,1665.31,17.6903,167.908
7699,43.2459,902.485,97.6337,1693.7599999999998,20.8687,167.928
6635,44.1015,987.215,102.731,1708.7199999999998,22.3851,167.937
2755,43.499,927.311,96.38,1698.0699999999997,21.318,167.955
6142,44.7543,1056.89,108.249,1721.7999999999997,23.6154,168.034
408,42.7904,858.771,112.223,1686.19,20.0693,168.042
9760,43.8429,961.431,97.5809,1704.0899999999997,21.929,168.047
5283,43.2721,905.106,101.901,1694.21,20.9166,168.272
12,43.2541,903.302,108.343,1693.9,20.8836,168.278
5785,41.9489,766.144,79.6561,1670.1399999999999,18.2638,168.351
9558,43.4724,924.841,80.9682,1697.6399999999999,21.2742,168.394
8034,42.8867,867.957,99.2695,1687.77,20.2384,168.42
3821,43.3686,914.901,107.203,1695.9099999999999,21.0959,168.432
2398,44.4311,1020.46,109.985,1714.85,22.9671,168.517
2953,43.615,938.354,98.9633,1700.0099999999998,21.5145,168.518
6965,41.2408,651.723,88.8203,1649.83,15.8029,168.538
3814,45.9793,1212.17,88.9638,1754.1599999999999,26.3635,168.547
6141,45.6585,1172.3,133.605,1745.3600000000001,25.6754,168.623
7306,43.3289,910.843,103.158,1695.21,21.0216,168.68
5189,42.3392,812.542,81.2956,1678.19,19.1913,168.69
4697,40.2258,555.434,83.5614,1631.7999999999997,13.8079,168.746
4382,45.2631,1122.51,103.875,1734.8899999999999,24.7996,168.831
6721,44.7886,1061.08,121.952,1722.6100000000001,23.6908,168.835
4657,43.9697,975.206,112.002,1706.5499999999997,22.179,168.843
619,42.8791,867.254,93.689,1687.65,20.2256,168.902
5437,46.6328,1322.02,118.362,1780.54,28.3496,168.915
7401,42.8965,868.863,100.496,1687.9299999999998,20.2549,168.956
696,42.9099,870.113,108.354,1688.15,20.2777,169.068
4513,46.7042,1407.1,150.77,1802.5499999999997,30.128,169.174
9779,44.8684,1071.2,99.9037,1724.5899999999997,23.8743,169.239
8604,44.9972,1087.67,116.291,1727.85,24.1719,169.292
6280,41.3355,666.943,79.7876,1652.6100000000001,16.1349,169.345
3399,45.1528,1107.28,106.173,1731.79,24.523,169.419
1817,43.2253,900.439,98.1628,1693.4,20.8313,169.425
7019,43.3337,911.336,106.286,1695.29,21.0306,169.485
3461,41.5124,695.751,86.0296,1657.7999999999997,16.7601,169.5
3536,41.9844,770.471,82.1344,1670.9,18.3513,169.556
2549,44.5086,1029.18,109.812,1716.4899999999998,23.1231,169.625
4157,46.0097,1216.34,113.401,1755.1,26.4367,169.651
188,46.7066,1405.37,105.401,1802.1100000000001,30.0894,169.798
2970,46.2221,1501.69,115.563,1825.4299999999998,32.4886,169.825
7914,43.8765,965.007,85.9257,1704.73,21.9937,169.952
1380,44.8873,1073.69,123.186,1725.08,23.9197,169.959
